1734546419040668928,17.8
1734546419057035008,17.9
1734546419070138880,18.9
1734546419101402880,20.8
1734546419112705024,21.1
1734546419125332224,23.6
1734546419136640000,24.0
1734546419156739072,33.1
1734546419156795904,21.1
1734546419168836096,21.6
1734546419185946112,18.5
1734546419201522944,22.1
1734546419217620992,21.2
1734546419228722944,16.6
1734546419245306112,16.9
1734546419260900864,21.3
1734546419273391872,17.7
1734546419297590016,26.2
1734546419300815104,17.1
1734546419313116160,18.8
1734546419328701952,17.6
1734546419344702976,21.4
1734546419356471040,17.5
1734546419392997120,26.2
1734546419401273856,23.5
1734546419409286912,20.6
1734546419433636864,32.1
1734546419441700864,21.8
1734546419449764864,19.1
1734546419464787968,22.8
1734546419488854016,28.4
1734546419497318912,21.8
1734546419512999936,26.3
1734546419528739072,31.2
1734546419533220096,24.5
1734546419541281024,17.7
1734546419553875968,20.4
1734546419569189120,17.4
1734546419585010176,20.5
1734546419600941056,21.0
1734546419612566016,16.9
1734546419633923072,22.3
1734546419641681920,18.4
1734546419661905152,27.7
1734546419672763136,20.5
1734546419688766976,16.2
1734546419709014784,25.3
1734546419725178880,25.7
1734546419737957120,18.3
1734546419761284096,25.7
1734546419768868096,20.2
1734546419777800960,18.2
1734546419800997888,22.9
1734546419804888064,16.2
1734546419816851968,17.2
1734546419837775872,22.3
1734546419845124864,17.5
1734546419857799936,19.8
1734546419872744960,17.2
1734546419885950208,17.5
1734546419905036032,21.7
1734546419921499136,24.9
1734546419936815872,21.0
1734546419949018880,17.1
1734546419981494016,34.0
1734546419981549056,21.7
1734546419988876032,18.2
1734546420007134976,24.2
1734546420020637952,21.2
1734546420037699840,20.2
1734546420049180928,18.2
1734546420065651968,17.3
1734546420076809984,17.1
1734546420092921856,16.8
1734546420105165056,17.5
1734546420125863936,22.3
1734546420133693952,17.9
1734546420150167040,23.8
1734546420165200896,20.9
1734546420181171968,20.5
1734546420193667840,18.0
1734546420217639936,26.1
1734546420233371904,29.0
1734546420233430016,17.9
1734546420249326080,21.2
1734546420261646080,17.9
1734546420285186048,25.5
1734546420293443840,21.3
1734546420301400064,17.8
1734546420317636096,24.0
1734546420333626880,22.0
1734546420348858112,21.0
1734546420361593856,17.7
1734546420377769984,18.6
1734546420393529856,21.2
1734546420409149952,20.7
1734546420429577216,25.3
1734546420445456128,25.7
1734546420453326848,23.4
1734546420461788928,21.2
1734546420477873920,24.3
1734546420493213952,20.8
1734546420508929024,20.4
1734546420521153024,17.2
1734546420537782016,18.3
1734546420553335040,21.7
1734546420561260032,12.8
1734546420589964032,28.5
1734546420597359872,24.6
1734546420604825088,21.3
1734546420620974080,23.4
1734546420632515840,17.1
1734546420653476096,21.9
1734546420661474816,18.6
1734546420673335040,19.5
1734546420689955840,18.1
1734546420701200896,17.3
1734546420721352192,20.7
1734546420729497856,16.8
1734546420749600000,19.8
1734546420757807872,17.4
1734546420781718016,23.7
1734546420793452032,24.8
1734546420797620992,17.9
1734546420825555200,33.2
1734546420825617920,17.3
1734546420841643008,22.0
1734546420857188096,20.8
1734546420873477888,21.2
1734546420885943040,18.3
1734546420901732864,17.9
1734546420917191936,20.7
1734546420933036032,20.7
1734546420944571904,17.0
1734546420964672000,21.1
1734546420976658944,21.6
1734546421008972032,34.0
1734546421008997888,21.8
1734546421024697088,25.2
1734546421040685824,21.4
1734546421060728064,25.6
1734546421076775168,25.7
1734546421096873984,25.5
1734546421113289216,25.8
1734546421128604928,21.1
1734546421149148928,25.4
1734546421156989184,17.8
1734546421173149184,23.7
1734546421200848128,33.2
1734546421213524992,29.9
1734546421217398784,22.9
1734546421233007872,21.5
1734546421245139968,17.3
1734546421260665856,17.2
1734546421277637888,22.1
1734546421292766208,21.4
1734546421308633088,20.7
1734546421324632832,21.6
1734546421336591872,17.7
1734546421353272832,18.3
1734546421364788992,17.9
1734546421389844992,26.2
1734546421392724992,17.2
1734546421405639936,19.0
1734546421420772096,17.4
1734546421432879872,16.6
1734546421456829184,25.4
1734546421460678144,17.1
1734546421472700160,18.1
1734546421488954112,17.6
1734546421504709120,21.4
1734546421520857088,21.3
1734546421532654080,17.3
1734546421553363968,21.9
1734546421564665088,21.5
1734546421573204992,19.5
1734546421593179904,28.7
1734546421601413888,17.8
1734546421625605120,23.9
1734546421633619968,21.1
1734546421641402880,17.8
1734546421653390848,19.6
1734546421669775104,17.9
1734546421685874944,22.1
1734546421701831168,21.6
1734546421717003008,20.5
1734546421729661952,17.2
1734546421761570048,33.9
1734546421761634048,21.2
1734546421769593856,18.0
1734546421785705216,23.9
1734546421797796096,17.6
1734546421813954048,17.6
1734546421829814016,21.4
1734546421841618176,17.0
1734546421864609024,24.2
1734546421869995008,17.7
1734546421889636096,26.0
1734546421905627136,25.0
1734546421916665088,16.5
1734546421938014976,21.8
1734546421946033920,18.4
1734546421961193984,22.8
1734546421973721088,17.1
1734546421997477888,25.9
1734546422001041920,16.7
1734546422013618944,18.1
1734546422028889856,17.6
1734546422041745920,17.8
1734546422057688832,18.2
1734546422074053888,21.7
1734546422089970176,21.8
1734546422109613824,25.1
1734546422125689088,25.1
1734546422141691904,21.6
1734546422158152960,21.8
1734546422173670144,21.4
1734546422185862912,17.2
1734546422201908224,17.6
1734546422217644032,21.2
1734546422233711872,21.1
1734546422245708032,17.6
1734546422269422080,25.1
1734546422285572096,29.2
1734546422285624064,17.2
1734546422301543936,21.9
1734546422313574144,17.7
1734546422336644864,24.9
1734546422345566976,21.7
1734546422353331968,19.1
1734546422369597952,23.8
1734546422380574976,17.0
1734546422400845056,20.6
1734546422409373952,17.6
1734546422429053952,19.4
1734546422445539072,24.9
1734546422461356032,21.7
1734546422472836096,16.6
1734546422489732864,17.7
1734546422505656832,22.0
1734546422521848832,21.5
1734546422533363968,17.1
1734546422553313024,20.8
1734546422565347840,21.6
1734546422581382144,17.7
1734546422597832960,21.8
1734546422613426944,21.4
1734546422625690880,17.2
1734546422641284096,17.2
1734546422656733952,20.6
1734546422673939968,22.3
1734546422689779968,22.4
1734546422705641984,21.0
1734546422717181952,16.7
1734546422732954880,16.7
1734546422749409792,21.8
1734546422765420032,21.8
1734546422776862976,17.1
1734546422793811968,17.8
1734546422809241088,21.7
1734546422825198848,20.8
1734546422840867072,21.3
1734546422852643840,16.9
1734546422868741888,17.3
1734546422881051136,17.8
1734546422896547072,17.2
1734546422917208832,25.6
1734546422924664064,17.5
1734546422936616960,19.2
1734546422961186048,25.8
1734546422964692224,17.4
1734546422976705024,18.3
1734546422992969984,17.9
1734546423004739072,17.4
1734546423020456192,17.2
1734546423032649984,17.7
1734546423049536000,18.8
1734546423061632000,18.3
1734546423077837056,17.7
1734546423105416960,33.2
1734546423113436928,24.9
1734546423121524992,21.9
1734546423137626880,24.0
1734546423152650240,20.7
1734546423164727808,16.5
1734546423180881920,17.6
1734546423204744960,29.3
1734546423212873984,21.3
1734546423220973056,18.4
1734546423236866048,23.7
1734546423248719872,17.3
1734546423264691200,17.2
1734546423280864000,21.5
1734546423296844032,21.5
1734546423308749056,17.3
1734546423324683008,17.6
1734546423341483008,22.5
1734546423357518080,22.6
1734546423381124096,29.3
1734546423393559808,25.7
1734546423397280000,18.4
1734546423408688896,17.3
1734546423425147904,17.5
1734546423440783872,21.5
1734546423456756992,21.2
1734546423472736000,21.3
1734546423488632832,21.3
1734546423500818944,17.7
1734546423516755200,17.5
1734546423533827072,22.4
1734546423560656128,33.3
1734546423569534976,25.1
1734546423572715008,17.1
1734546423592694016,22.9
1734546423608780032,25.4
1734546423633908992,30.5
1734546423637149952,17.9
1734546423648680960,18.0
1734546423669012992,21.4
1734546423684886016,25.5
1734546423696638976,16.9
1734546423712709888,17.2
1734546423724931072,17.7
1734546423744769024,21.4
1734546423760647936,25.1
1734546423772712960,17.2
1734546423800833024,29.6
1734546423800892160,17.5
1734546423820883968,26.4
1734546423837841152,26.3
1734546423848716032,17.3
1734546423864666880,16.2
1734546423880907008,21.2
1734546423900669184,25.3
1734546423904679936,13.3
1734546423925318912,20.3
1734546423940582912,25.2
1734546423952709888,27.2
1734546423952766976,16.1
1734546423968689920,17.5
1734546423988747008,25.6
1734546424004939008,25.8
1734546424016992000,18.0
1734546424036775168,21.6
1734546424045124096,17.8
1734546424069037824,23.7
1734546424072844032,16.2
1734546424085320960,17.5
1734546424100984064,17.6
1734546424113210880,17.4
1734546424133158912,21.7
1734546424140758016,17.2
1734546424165059072,24.0
1734546424169297920,17.6
1734546424180894976,18.4
1734546424196930816,17.0
1734546424212966912,21.4
1734546424224893952,17.4
1734546424241851136,18.3
1734546424257488896,21.9
1734546424281683968,29.2
1734546424285379840,17.1
1734546424312644864,33.1
1734546424316312064,20.7
1734546424329179136,22.9
1734546424337544960,21.1
1734546424344808960,17.6
1734546424356716032,19.1
1734546424376663040,21.6
1734546424389573120,22.5
1734546424417134080,29.8
1734546424425220864,24.9
1734546424428828928,17.2
1734546424441161984,15.7
1734546424456717056,17.2
1734546424473241088,21.5
1734546424489265920,21.8
1734546424512828160,29.2
1734546424521549056,21.6
1734546424529061120,18.5
1734546424540555008,18.8
1734546424557039104,17.6
1734546424572675840,21.5
1734546424584654080,17.0
1734546424604994048,21.7
1734546424612665856,17.6
1734546424624697088,19.5
1734546424640850944,17.5
1734546424652674048,17.3
1734546424672683008,21.2
1734546424680838144,17.4
1734546424700719104,19.6
1734546424708976896,17.3
1734546424728892928,19.7
1734546424740581888,20.2
1734546424756583936,17.0
1734546424776601088,25.6
1734546424785057024,17.8
1734546424804729856,19.4
1734546424812974848,16.2
1734546424833574144,20.4
1734546424849314048,24.7
1734546424860670976,16.5
1734546424876883968,17.1
1734546424892924928,21.6
1734546424924879104,37.4
1734546424933208832,29.5
1734546424933296896,18.5
1734546424944485888,19.4
1734546424960616960,16.7
1734546424976610048,21.1
1734546424992701952,21.4
1734546425012634112,25.5
1734546425021197056,18.0
1734546425056574208,35.1
1734546425068697856,36.4
1734546425068730112,25.2
1734546425076770048,22.1
1734546425088683008,21.7
1734546425105124864,28.0
1734546425105184000,17.4
1734546425129853952,30.5
1734546425132674048,17.1
1734546425144832000,18.2
1734546425160697856,17.4
1734546425180695040,25.2
1734546425197573888,26.2
1734546425208579072,17.3
1734546425228665088,20.4
1734546425240706048,21.0
1734546425256694016,17.5
1734546425281548032,30.2
1734546425289735168,22.3
1734546425296765952,18.1
1734546425308630016,18.7
1734546425320974080,13.9
1734546425344582912,25.7
1734546425365529088,34.3
1734546425365562880,23.3
1734546425377458176,22.6
1734546425385596160,20.2
1734546425405545984,28.9
1734546425412945152,16.7
1734546425453737984,40.6
1734546425453805056,29.1
1734546425453826816,18.1
1734546425464730112,18.4
1734546425489229824,24.8
1734546425505758976,30.2
1734546425505844224,19.4
1734546425524753920,25.1
1734546425537245952,20.8
1734546425552737024,17.4
1734546425564621824,17.0
1734546425584924928,21.5
1734546425597899008,22.7
1734546425613001984,17.7
1734546425628982016,20.7
1734546425640516096,16.9
1734546425661838080,22.3
1734546425670106880,19.0
1734546425681033984,19.0
1734546425705707008,24.9
1734546425713150976,20.5
1734546425729060864,25.3
1734546425740819968,17.0
1734546425757765888,18.0
1734546425770312960,18.7
1734546425785010176,16.5
1734546425796529920,15.8
1734546425817056000,21.4
1734546425825221120,18.2
1734546425833828864,16.4
1734546425858095872,24.0
1734546425861565952,16.9
1734546425874155008,18.5
1734546425889168896,16.9
1734546425905425920,20.9
1734546425925161984,25.5
1734546425933691136,17.6
1734546425956859136,22.9
1734546425969737984,25.1
1734546425973851904,18.2
1734546425984931840,17.4
1734546426000909056,16.4
1734546426012904960,17.3
1734546426028973056,17.8
1734546426040824064,17.6
1734546426062009088,22.4
1734546426069835008,18.5
1734546426082106112,19.8
1734546426097236992,16.8
1734546426113148928,20.4
