1733452471810872064,103.0
1733452471826273792,105.0
1733452471838875904,103.0
1733452471854980864,105.0
1733452471868283904,105.0
1733452471880887040,105.0
1733452471894889984,105.0
1733452471908893952,105.0
1733452471926402048,105.0
1733452471941103104,105.0
1733452471954406912,105.0
1733452471969810944,105.0
1733452471983113984,105.0
1733452471996416000,105.0
1733452472010420992,105.0
1733452472024424192,105.0
1733452472041227008,105.0
1733452472057332992,106.0
1733452472069233920,105.0
1733452472085336832,105.0
1733452472097940992,105.0
1733452472111243008,105.0
1733452472125246976,105.0
1733452472139250944,105.0
1733452472156055040,105.0
1733452472172158976,105.0
1733452472260397056,181.0
1733452472260406016,165.0
1733452472260564992,153.0
1733452472260580096,139.0
1733452472260584960,125.0
1733452472260588800,111.0
1733452472270205952,104.0
1733452472286989824,105.0
1733452472300993024,105.0
1733452472317095936,105.0
1733452472333199104,105.0
1733452472350002944,106.0
1733452472365408000,105.0
1733452472375220992,105.0
1733452472389213952,105.0
1733452472401815040,105.0
1733452472415817984,105.0
1733452472431926016,105.0
1733452472448026880,105.0
1733452472464829952,105.0
1733452472480238080,105.0
1733452472492837888,105.0
1733452472504039168,105.0
1733452472517344000,105.0
1733452472531346944,105.0
1733452472547451136,105.0
1733452472562854912,105.0
1733452472580359936,105.0
1733452472595063808,105.0
1733452472608366080,105.0
1733452472618868224,105.0
1733452472632172032,105.0
1733452472646173952,105.0
1733452472662278912,105.0
1733452472678381824,105.0
1733452472695187968,105.0
1733452472709889792,105.0
1733452472723192832,105.0
1733452472737196800,105.0
1733452472751201024,105.0
1733452472765212160,105.0
1733452472777106944,105.0
1733452472793211904,105.0
1733452472810014976,105.0
1733452472825419776,105.0
1733452472838022912,105.0
1733452472852025088,105.0
1733452472866030080,105.0
1733452472880032000,105.0
1733452472891933952,105.0
1733452472908039168,105.0
1733452472925543168,105.0
1733452472940247040,105.0
1733452472952850944,105.0
1733452472966852864,105.0
1733452472980856832,105.0
1733452472994860800,105.0
1733452473007463936,105.0
1733452473022867968,105.0
1733452473040371968,105.0
1733452473055074816,105.0
1733452473068377856,105.0
1733452473082382080,105.0
1733452473096385024,105.0
1733452473110388992,105.0
1733452473122291200,105.0
1733452473138395136,105.0
1733452473155200000,105.0
1733452473169903104,105.0
1733452473183206912,105.0
1733452473197210112,105.0
1733452473211213056,105.0
1733452473225217024,105.0
1733452473237120000,105.0
1733452473253222912,105.0
1733452473270029056,105.0
1733452473285435904,105.0
1733452473298039808,105.0
1733452473312040192,105.0
1733452473326041856,105.0
1733452473340045824,105.0
1733452473351949824,105.0
1733452473368054016,105.0
1733452473385560064,105.0
1733452473400262144,105.0
1733452473412865024,105.0
1733452473426868992,105.0
1733452473440870144,105.0
1733452473454873088,105.0
1733452473467475968,105.0
1733452473482880000,105.0
1733452473500384000,105.0
1733452473515088128,105.0
1733452473528392192,105.0
1733452473542395136,105.0
1733452473556397824,105.0
1733452473570401792,105.0
1733452473582304000,105.0
1733452473598408960,105.0
1733452473615212800,105.0
1733452473629915904,105.0
1733452473643218944,105.0
1733452473657222912,105.0
1733452473671226880,105.0
1733452473685230080,105.0
1733452473697132032,105.0
1733452473713239808,105.0
1733452473730043904,105.0
1733452473745448192,105.0
1733452473758050048,105.0
1733452473772052992,105.0
1733452473786055936,105.0
1733452473800060160,105.0
1733452473811963136,105.0
1733452473828068096,105.0
1733452473845572864,105.0
1733452473860274176,105.0
1733452473873580032,105.0
1733452473887579904,105.0
1733452473900883968,105.0
1733452473914887936,105.0
1733452473927488000,105.0
1733452473942893056,105.0
1733452473960397056,105.0
1733452473975102976,105.0
1733452473988406784,105.0
1733452474002409984,105.0
1733452474016413952,105.0
1733452474030416128,105.0
1733452474042318080,105.0
1733452474058420992,105.0
1733452474075226112,105.0
1733452474089931008,105.0
1733452474103236864,105.0
1733452474117235968,105.0
1733452474131239936,105.0
1733452474145241856,105.0
1733452474157145088,105.0
1733452474173249024,105.0
1733452474190053888,105.0
1733452474205456896,105.0
1733452474218060032,105.0
1733452474232067072,105.0
1733452474246067968,105.0
1733452474260075008,105.0
1733452474271972864,105.0
1733452474288077056,105.0
1733452474305586176,105.0
1733452474320291072,105.0
1733452474333592064,105.0
1733452474348297984,106.0
1733452474361597184,105.0
1733452474375600128,105.0
1733452474387502848,105.0
1733452474403606784,105.0
1733452474420412928,105.0
1733452474435115008,105.0
1733452474448420096,105.0
1733452474463120896,105.0
1733452474476423936,105.0
1733452474490427136,105.0
1733452474502334208,105.0
1733452474558361088,145.0
1733452474558373888,128.0
1733452474558379008,113.0
1733452474563246848,105.0
1733452474577956864,105.0
1733452474591257088,105.0
1733452474605256960,105.0
1733452474617160192,105.0
1733452474637465088,105.0
1733452474653569024,105.0
1733452474663372032,105.0
1733452474678075136,105.0
1733452474693479168,105.0
1733452474706083072,105.0
1733452474720084992,105.0
1733452474731987968,105.0
1733452474781007104,144.0
1733452474781015040,129.0
1733452474781019904,118.0
1733452474782401024,106.0
1733452474793602816,105.0
1733452474808306944,105.0
1733452474820209152,104.0
1733452474835619840,105.0
1733452474847516928,105.0
1733452474861520896,105.0
1733452474877625088,106.0
1733452474887428096,105.0
1733452474899329024,106.0
1733452474913332992,105.0
1733452474925235968,105.0
1733452474941339136,106.0
1733452474952541952,105.0
1733452474966546176,105.0
1733452474981249024,105.0
1733452474991052032,104.0
1733452475004355840,105.0
1733452475016957952,105.0
1733452475027461120,104.0
1733452475040067072,105.0
1733452475056168192,105.0
1733452475067369984,105.0
1733452475081376000,105.0
1733452475096079104,105.0
1733452475109380864,105.0
1733452475121982976,105.0
1733452475132492032,105.0
1733452475146490112,106.0
1733452475161192960,105.0
1733452475172396800,105.0
