1725927977381093120,64.6
1725927977397135872,65.4
1725927977409020928,65.7
1725927977417145088,61.7
1725927977432928000,65.3
1725927977449063936,67.7
1725927977457088000,64.6
1725927977472867840,65.4
1725927977492875008,65.3
1725927977509104896,65.7
1725927977525080064,67.7
1725927977532951040,64.5
1725927977549046016,65.8
1725927977577032960,73.7
1725927977585124864,65.3
1725927977601131008,67.8
1725927977617014784,72.5
1725927977625057024,65.5
1725927977636806912,66.4
1725927977653032192,67.6
1725927977661058048,64.6
1725927977677012992,65.4
1725927977692737024,67.4
1725927977700876032,64.5
1725927977721001984,73.5
1725927977729024768,67.6
1725927977737081088,64.6
1725927977753144064,65.5
1725927977768963072,67.8
1725927977781058048,67.7
1725927977797824000,68.5
1725927977813370112,65.9
1725927977837950976,74.4
1725927977845850112,66.4
1725927977853377024,61.9
1725927977873819136,65.3
1725927977889545984,65.8
1725927977897611008,63.2
1725927977913517056,67.4
1725927977937492992,73.6
1725927977941443072,67.3
1725927977949511936,64.1
1725927977965337088,67.5
1725927977972811008,64.4
1725927977992568064,68.4
1725927977996759808,61.2
1725927978012600832,62.9
1725927978024600064,64.2
1725927978045039872,71.9
1725927978052550912,68.2
1725927978064660992,67.7
1725927978076952064,68.7
1725927978084979968,62.0
1725927978100634112,65.4
1725927978108992000,63.6
1725927978129059072,66.1
1725927978136972800,61.6
1725927978168561920,73.2
1725927978172651008,63.3
1725927978184734208,64.3
1725927978200512768,63.3
1725927978212645120,64.2
1725927978228545024,69.1
1725927978236519168,63.6
1725927978252832768,69.4
1725927978256865024,61.4
1725927978272531968,61.4
1725927978292946176,69.9
1725927978300780032,64.0
1725927978312782080,65.3
1725927978336754944,69.3
1725927978352786944,69.7
1725927978360948992,67.6
1725927978376564992,65.1
1725927978392936960,69.5
1725927978396606976,62.2
1725927978420589824,73.2
1725927978428589056,67.3
1725927978436635904,64.3
1725927978452572160,65.3
1725927978472445952,65.2
1725927978480684032,62.2
1725927978496649984,67.8
1725927978512538880,65.1
1725927978528472832,65.5
1725927978544449024,63.5
1725927978556605952,65.0
1725927978580559872,73.4
1725927978588602112,65.6
1725927978604568832,65.5
1725927978624579072,69.5
1725927978632636160,65.3
1725927978640754944,62.3
1725927978656547072,67.7
1725927978672517120,73.1
1725927978680691968,65.4
1725927978700408064,67.5
1725927978712572928,61.2
1725927978732610048,65.3
1725927978748388096,67.5
1725927978756425984,64.9
1725927978776354048,65.2
1725927978792861952,69.7
1725927978808475904,65.4
1725927978824503040,67.9
1725927978836372992,68.9
1725927978852852992,65.6
1725927978868374016,65.1
1725927978884542976,65.5
1725927978908354048,73.2
1725927978912286976,65.3
1725927978928572928,65.3
1725927978940300032,61.4
1725927978968442880,73.2
1725927978968503040,62.0
1725927978984353024,61.6
1725927979000375040,61.2
1725927979012430080,61.4
1725927979028404992,66.1
1725927979044346112,65.3
1725927979064271872,69.3
1725927979072120832,61.0
1725927979088288000,65.5
1725927979104366080,65.4
1725927979128340992,73.4
1725927979136510976,64.1
1725927979148293888,65.0
1725927979164964864,65.9
1725927979188047872,73.1
1725927979188164864,61.6
1725927979204168192,67.2
1725927979220036864,72.6
1725927979220141824,61.2
1725927979248122880,72.5
1725927979248179968,61.6
1725927979264147968,65.5
1725927979279943936,65.3
1725927979295770880,65.2
1725927979308036096,66.5
1725927979323718912,65.2
1725927979347560960,73.0
1725927979355584000,65.2
1725927979371772928,65.3
1725927979383424000,65.0
1725927979407442944,73.3
1725927979407568896,62.0
1725927979423396096,67.6
1725927979431431936,65.0
1725927979447542016,65.1
1725927979459387136,65.3
1725927979467403776,61.9
1725927979483330048,65.1
1725927979499421952,67.7
1725927979507451904,65.0
1725927979523268864,65.1
1725927979543177984,65.2
1725927979559410176,65.7
1725927979575366144,67.6
1725927979583220992,64.9
1725927979599288832,65.5
1725927979627299072,73.7
1725927979635303936,65.3
1725927979651324928,67.8
1725927979667059968,72.8
1725927979675215104,65.1
1725927979686827008,65.5
1725927979698836992,63.3
1725927979710800896,64.5
1725927979727056896,65.0
1725927979742782208,67.4
1725927979754992896,68.5
1725927979763042048,65.5
1725927979779022848,69.4
1725927979787098880,65.6
1725927979802390016,64.9
1725927979826808064,73.5
1725927979830614016,67.3
1725927979838609920,64.2
1725927979854691072,67.4
1725927979870861056,72.3
1725927979886733056,73.8
1725927979886811136,63.4
1725927979902604032,63.7
1725927979914708992,65.1
1725927979930708992,65.3
1725927979946970880,65.4
1725927979962973952,65.5
1725927979982166016,68.9
1725927979990565120,65.1
1725927980006962176,65.1
1725927980022469120,65.2
1725927980046488064,73.1
1725927980054446080,63.6
1725927980066437120,63.9
1725927980082573056,65.4
1725927980106769920,74.0
1725927980106882048,63.6
1725927980122867200,68.1
1725927980134476800,69.1
1725927980146444032,69.4
1725927980158603008,65.6
1725927980166470912,62.0
1725927980182616832,65.1
1725927980198470144,65.2
1725927980206665984,61.5
1725927980222703104,65.9
1725927980242360064,65.3
1725927980266731008,73.6
1725927980274499840,67.6
1725927980282691072,64.2
1725927980298487808,65.4
1725927980326759936,73.8
1725927980326864896,62.3
1725927980342423040,67.7
1725927980358437888,65.3
1725927980370446080,61.3
1725927980382473984,62.1
1725927980402795008,65.3
1725927980426402048,73.5
1725927980430457088,61.4
1725927980442414080,61.4
1725927980462944000,69.9
1725927980478681088,75.6
1725927980478799104,64.3
1725927980494555904,69.1
1725927980502734848,61.5
1725927980518626816,65.8
1725927980526694144,63.4
1725927980542382848,68.0
1725927980554411008,64.9
